id,name,exchange_type,centralized,year_established,country,description,url,image,has_trading_incentive,trust_score,trust_score_rank,trade_volume_24h_btc,networks
maverick-protocol-v2-zksync-era,Maverick Protocol V2 (zkSync Era),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz/?chain=324,https://coin-images.coingecko.com/markets/images/11772/small/mav-symbol-color%283%29.png?1732251425,False,5,452,0.2517617832899698,
alcor,Alcor,CEX,True,2019,Cayman Islands,"Alcor is an Antelope(EOS, WAX, TELOS) based DEX, supported multiple defi tools: Orderbook(limit/market orders), concentrated liquidity AMM, Bridge, Stable Conis, Yield Farming, OTC, Wallet. No listing verefication, create orderbook markets in one click, trade whatever you want.",https://alcor.exchange/,https://coin-images.coingecko.com/markets/images/1581/small/alcor-200x200.png?1714982776,False,5,454,0.2167577006920612,
coinswap,CoinSwap,CEX,True,2021,,,https://app.coinswap.space/#/swap,https://coin-images.coingecko.com/markets/images/1552/small/coinswap.jpeg?1713158659,False,5,463,0.1856032743069083,
kumex,KuCoin Futures,CEX,True,2019,,,https://futures.kucoin.com/trade,https://coin-images.coingecko.com/markets/images/471/small/kucoin.png?1706864457,False,,,2594.921581527846,
chainex,ChainEX,CEX,True,2018,South Africa,,https://chainex.io/,https://coin-images.coingecko.com/markets/images/275/small/VTwwcyVk_400x400.jpg?1706864355,False,5,530,0.0203385409638338,
fameex,FameEX,CEX,True,2020,Australia,,https://www.fameex.com/en-US,https://coin-images.coingecko.com/markets/images/1018/small/Logo_General_%281%29.png?1741970136,False,4,588,392239.39486221137,
coinup,CoinUp.io,CEX,True,2021,Singapore,"CoinUp, the world's leading crypto derivatives trading platform, was founded in September 2021. It provides a full range of digital asset services, including digital asset issuance, spot trading, derivatives trading, and digital asset management. Upholding the principle of putting users first, CoinUp relies on a top-tier technology and operations team. With a top-notch risk control system, smooth and convenient trading experience, and 24/7 service, CoinUp is committed to selecting high-quality digital assets for global users and providing safe, innovative and efficient services",https://www.coinup.io,https://coin-images.coingecko.com/markets/images/22028/small/image0.png?1755515488,False,4,589,66330.49091389334,
btc_alpha,ALP.COM,CEX,True,2016,Lithuania,"ALP.COM is a centralized cryptocurrency exchange that formerly operated under the name BTC-Alpha. It has rebranded to ALP.COM, carrying over all assets, user settings, and trading history from BTC-Alpha to the newly named platform. ""The rebranding reflects its ambition to “grow, lead, and invest in the future.” History & Legal Structure Founded: The platform was established in 2015 and launched as live trading platform in 2016. Jurisdiction / Registration: The company is registered in Poland Products & Services Crypto trading services: buy, sell, and trade digital assets. Multiple trading pairs are available; “spot markets” are a core component. Security measures: reviews mention multi-factor authentication, transaction confirmations, transparent fees, stable performance. Trustpilot rating is around 4.3–4.5 out of 5 based on user reviews. Key Messages / Brand Positioning Users of BTC-Alpha retain their assets and settings under ALPCOM Ambition to deliver a secure, easy-to-use trading environment. Transparency in fees and operations, with support infrastructure.",https://alp.com,https://coin-images.coingecko.com/markets/images/155/small/alp.png?1757476150,False,4,591,4989.745130217255,
hitbtc,HitBTC,CEX,True,2013,British Virgin Islands,"HitBTC is the world’s most advanced cryptocurrency exchange. Since 2013, HitBTC has been providing markets for Bitcoin, Ethereum, Litecoin, Dogecoin, Monero, USDT, and more than 300 cryptocurrencies in total. Created by outstanding technical minds, high-level finance professionals and experienced traders, HitBTC delivers the most reliable, fast and powerful platform solution on the market. The platform has earned its reputation for fault-tolerance, flawless uptime and high availability. Its core matching engine is among the best technological products in its class, offering traders a wide range of features such as real-time clearing and cutting-edge order matching algorithms. Key Features: Rebate system - attractive to the most powerful market makers, creating high liquidity No limits on the deposit or withdrawal of digital assets Cutting-edge matching engine technologies Wide range of available instruments (more than 500) The most advanced API on the market (REST API and FIX API) Access to the crypto assets exchange platform technology under the registered trademark “HitBTC” is provided in accordance with the Terms of Service.",https://hitbtc.com/,https://coin-images.coingecko.com/markets/images/24/small/hitbtc.png?1706864259,False,4,592,4093.3638970910756,
changelly,Changelly PRO,CEX,True,2020,Seychelles,"Launched on 06/07/2020, Changelly PRO is a centralized exchange located at 306 Victoria House, Victoria Mahe, Seychelles. It is a professional version of the instant swap platform Changelly. Changelly PRO aims to serve the fast growing Changelly community that has been requesting professional trading features as well as foster the onboarding of beginners to advanced trading. The PRO version has spot and margin trading as well as fiat on-ramp solution. PRO offers: • Multi-currency wallet to store a variety of coins • Interactive and customizable terminal • Access to 50+ markets • Competitive trading fees starting from 0.1% both for makers and takers • Lowest withdrawal fees on the most popular coins and tokens such as BTC, ETH, XRP • Simple registration process with several verification levels",https://pro.changelly.com/,https://coin-images.coingecko.com/markets/images/580/small/pro_logo_cmc.png?1706864535,False,4,593,3007.3765012419954,
localtrade,LocalTrade,CEX,True,2017,Lithuania,"LocalTrade is a centralized crypto exchange with Ukrainian roots. We are the place where stories of successful projects and professional traders begin! Our aim is to make crypto products simple enough to be accessible even to people who use crypto for the first time in their life. At the same time, we make sure to include advanced features for the delight of the crypto-connoisseur audience.",https://localtrade.cc/,https://coin-images.coingecko.com/markets/images/338/small/LT_Icon_Main.png?1706864382,False,4,595,1477.2955066505378,
bit_com,BIT,CEX,True,2020,Seychelles,,https://www.bit.com/,https://coin-images.coingecko.com/markets/images/823/small/BIT_-_Coingecko.jpg?1715828772,False,4,596,1273.9652434749983,
uniswap-v4-bsc,Uniswap V4 (BSC),CEX,True,,,,https://app.uniswap.org/swap,https://coin-images.coingecko.com/markets/images/11850/small/uniswap.jpg?1738650855,False,4,598,743.3556366725076,
ecxx,Ecxx,CEX,True,2018,Singapore,,https://www.ecxx.com,https://coin-images.coingecko.com/markets/images/411/small/Ecxx.png?1558594001,False,4,602,129.44704837132073,
novadax,NovaDAX,CEX,True,2018,Brazil,,https://www.novadax.com.br/,https://coin-images.coingecko.com/markets/images/328/small/preview-full-novadax-exchange.jpg?1706864379,False,4,604,112.40181835673268,
chainflip,Chainflip,CEX,True,2020,Germany,"Chainflip is a decentralised protocol enabling seamless, permissionless swaps across different blockchains like Bitcoin, Ethereum, and Solana. Chainflip prioritises native, cross-chain interoperability without requiring wrapped assets or intermediaries, making it a reliable infrastructure for aggregators, exchanges, and users who need efficient, low-slippage, native asset swaps across major blockchain ecosystems.",https://swap.chainflip.io/,https://coin-images.coingecko.com/markets/images/11762/small/cf-logo.token.png?1732063957,False,4,605,109.77502943833332,
vindax,Vindax,CEX,True,2019,Vietnam,,https://vindax.com/,https://coin-images.coingecko.com/markets/images/388/small/uToizY7z_400x400.jpg?1706864402,False,4,606,99.97575612885325,
tanx,tanX,CEX,True,2023,British Virgin Islands,"tanX is the world's leading institutional DEX and the only DEX to support trading with known-counterparties. tanX powers the liquidity layer of some of the largest CEXs, institutional brokers, prime brokers & banks.",https://tanx.fi,https://coin-images.coingecko.com/markets/images/1397/small/small_logo_dark.png?1706865400,False,4,607,61.76090262020659,
bitbay,zondacrypto,CEX,True,2014,Estonia,"zondacrypto is one of Europe’s leading cryptocurrency exchanges, trusted by over 1,35 million users. Founded in 2014, the company operates under the supervision of the Estonian Financial Intelligence Unit (FIU) and adheres to rigorous AML and KYC. The exchange supports trading in more than 70 cryptocurrencies, with pairs available in EUR, USD, PLN, USDC, BTC, ETH and more. zondacrypto combines regulatory compliance with user-focused design, offering products such as zondacrypto pay to bridge the gap between traditional finance and the digital asset economy. With a mission to democratize access to crypto, zondacrypto is committed to building intuitive tools, educational resources, and a strong regulatory framework that empowers users to buy, sell, and spend crypto with confidence. To learn more, visit zondacrypto.com",https://zondacrypto.com/en/home,https://coin-images.coingecko.com/markets/images/2/small/photo_2023-12-19_22.59.45.jpeg?1706864242,False,4,608,60.96542839567358,
pinto-exchange,Pinto Exchange,CEX,True,2024,Unknown or Invalid Region,"A Feeless, Composable EVM-Native DEX",https://pinto.exchange,https://coin-images.coingecko.com/markets/images/11816/small/Exchange200.jpg?1736334056,False,4,610,47.06671084188939,
injective,Helix,CEX,True,2022,,,https://helixapp.com,https://coin-images.coingecko.com/markets/images/775/small/Primary_Symbol.png?1706864802,False,4,614,23.457959194650257,
bitbns,BitBNS,CEX,True,2017,Estonia,,https://ref.bitbns.com/,https://coin-images.coingecko.com/markets/images/541/small/HS7eNJdt_400x400.jpg?1706864509,False,4,618,13.929111119888494,
magicsea-v2-1-iota-evm,MagicSea V2.1 (Iota EVM),CEX,True,2024,,,https://app.magicsea.finance/swap,https://coin-images.coingecko.com/markets/images/1659/small/magicsea.png?1719989304,False,4,623,8.079483207422186,
maiar,xExchange,CEX,True,2021,,"The Maiar Decentralized Exchange (DEX) is the Automated Market Maker (AMM), rearchitecting some of the key elements to build a product that can leverage the entire performance of the Elrond architecture, to offer global, near-instant, inexpensive transactions among an expanding suite of assets. The essence of current versions of automated market makers is best expressed through the constant product equation: x * y = k Based on it, if a swap pool owns some units of token x and some units of token y, it prices trades so that the quantities of x and y resulting after the trade, when multiplied, are equal to a fixed constant, k. But current AMM performance could be significantly improved by rebuilding them on vastly more scalable architectures. By reimagining an automated market maker on top of a highly scalable architecture that is high bandwidth, low latency, and inexpensive, the performance of the swap processes can be drastically improved. With significantly better performance, the scope of AMMs can be rapidly expanded, giving birth to new mark",https://xexchange.com/,https://coin-images.coingecko.com/markets/images/741/small/xexchange.png?1726219863,False,4,624,7.7604789259133895,
astroport_neutron,Astroport (Neutron),CEX,True,2023,,,https://astroport.fi/,https://coin-images.coingecko.com/markets/images/1168/small/astroport.jpeg?1706865182,False,4,625,7.640045004331097,
unchain-x,Unchain X,CEX,True,2024,,,https://unchainx.io/interface/swap,https://coin-images.coingecko.com/markets/images/1696/small/unchain-x.png?1724290990,False,4,628,5.5862187354538095,
dodo_polygon,DODO (Polygon),CEX,True,2022,,,https://app.dodoex.io/,https://coin-images.coingecko.com/markets/images/709/small/dodo_logo.png?1706864663,False,4,629,4.5612841011089875,
bancor_v3,Bancor (V3),CEX,True,2022,,,https://try.bancor.network/,https://coin-images.coingecko.com/markets/images/916/small/Bancor_Token.png?1710479215,False,4,633,3.023945208401676,
paymium,Paymium,CEX,True,2011,France,,https://www.paymium.com/,https://coin-images.coingecko.com/markets/images/133/small/paymium_logo-ico.png?1706864304,False,4,636,1.9691323669209824,
bit2c,Bit2c,CEX,True,2013,Israel,,https://bit2c.co.il/,https://coin-images.coingecko.com/markets/images/145/small/bit2c.jpeg?1706864312,,4,637,1.6599857508509235,
digitalexchange_id,Digitalexchange.id,CEX,True,2018,Indonesia,"Digitalexchange.id which was founded in 2018 and launched on 28 June 2019, is a Centralized Exchange platform to buy and sell crypto assets based in Indonesia, with the aim to be The Largest Indonesian Crypto Exchange which support IDR trading pairs and IDR deposit & withdrawal. Digitalexchange.id officially registered with the Commodity Futures Trading Regulatory Agency (BAPPEBTI) with the Registration Number: 008/BAPPEBTI/CP-AK/05/2020 and registered with Ministry of Communication and Information of the Republic of Indonesia (KOMINFO) with PSE Registration Number: 000286.01/DJAI.PSE/03/2021. As of August 2023, Digitalexchange.id has more than 60 crypto assets listed with IDR trading pair and also available on Google Play and App Store.",https://digitalexchange.id/,https://coin-images.coingecko.com/markets/images/1265/small/digitalexchange_logo.png?1706865267,False,4,652,0.676811578326969,
oraidex,OraiDEX,CEX,True,2022,,"OraiDEX is a CosmWasm smart contract-based decentralized exchange with multi-chain interoperability, optimal speed, and lots of liquidity options for users. OraiDEX is compatible with Cosmos IBC (Inter-Blockchain Communication) with a number of easy-to-use features: 1. Bridge: moving blockchain-based assets, including tokens and NFTs, from Cosmos-based networks, Ethereum network, BNB Chain, and other networks to the Oraichain Mainnet and vice versa. 2. Swap: easy token swapping, 3. Pools: Streamlining liquidity provision and farming with profitable APR.",https://oraidex.io/universalswap,https://coin-images.coingecko.com/markets/images/992/small/oraidex.png?1706864981,False,4,653,0.595038960084297,
btc_trade_ua,BTC Trade UA,CEX,True,2014,Ukraine,,https://btc-trade.com.ua/,https://coin-images.coingecko.com/markets/images/169/small/btctradeua.png?1706864319,False,4,679,0.0689856789609197,
beethovenx,Beethoven X,CEX,True,2021,,,https://app.beets.fi/#/trade,https://coin-images.coingecko.com/markets/images/729/small/JrrbHgla_400x400.png?1706864690,False,4,681,0.0502475360376198,
spartan_protocol,Spartan Protocol,CEX,True,2020,,,https://dapp.spartanprotocol.org/,https://coin-images.coingecko.com/markets/images/867/small/C2obYdLV_400x400.png?1706864882,False,5,718,0.0011867970277955,
reddex-bsc,Reddex (BSC),CEX,True,2022,Australia,reddex is the primary exchange for unique chains. Giving a fair opportunity for these chains to shine.,https://reddex.io,https://coin-images.coingecko.com/markets/images/11782/small/reddex_square.png?1732671186,False,4,724,3.67397564281e-05,
btcc,BTCC,CEX,True,2011,Lithuania,,https://www.btcc.com/,https://coin-images.coingecko.com/markets/images/12/small/BTCC-LogoOnly_200x200.png?1722494798,False,3,726,26399.27308202319,
probit,ProBit Global,CEX,True,2017,Seychelles,,https://www.probit.com/,https://coin-images.coingecko.com/markets/images/370/small/probit.png?1706864390,False,3,727,6205.5979847264625,
niza-global,Niza.io,CEX,True,2021,Lithuania,"Niza Global is a crypto exchange and banking platform founded on 2021. It offers a comprehensive range of services merged to meet the needs of cryptocurrency enthusiasts worldwide. We provide users with access to a trusted platform for buying, selling, and trading cryptocurrencies. Additionally, it functions as a banking platform where users can order their dedicated IBAN’s. Send & Receive SEPA/SWIFT transfer. Crypto Card with highest limits for online purchases and ATM withdrawals. Fiat deposits with hundreds of payment methods like SEPA, SWIFT, VISA, Mastercard, Google Pay, Apple Pay etc. Regulated in prominent jurisdictions such as Lithuania, Bulgaria, and Costa Rica. Obtained MSB registration in the U.S.A, Canada. Additionally, the platform works closely with regulators in all markets where it operates to maintain full compliance with regulatory requirements. At the core of Niza Global’ s ecosystem lies the NIZA Coin, which offers users exclusive benefits and privileges within the platform like Staking at 35% APY. Users can also transfer assets between each other with zero fees, and we committed to keeping fees low to ensure users can maximize their investments. With a mobile app available on both the Play Store and the App Store, users can easily access Niza Global from their smartphones, empowering them to manage their investments on the go. Regarding safety, Niza Global prioritizes the security of user assets. Furthermore, Niza Global implements anti-money laundering and counter-terrorism financing measures, including Know Your Customer (KYC) procedures and the reporting of suspicious activity and transactions. Users can have confidence that their investments are safeguarded by Niza Global’ s commitment to security and compliance. In our journey towards building the Niza Ecosystem, we have an extensive roadmap outlining upcoming releases. Among these exciting developments are the Niza Global DEX and Niza Chain. Providing users with enhanced opportunities and capabilities within the crypto space.",https://niza.io,https://coin-images.coingecko.com/markets/images/1611/small/niza-200x200.png?1716952078,False,3,728,3944.335727133715,
catex,Catex,CEX,True,2018,China,"Established in August 2018, Catex is a centralized cryptocurrency exchange. It has global communities in Brazil, Vietnam, South Korea, Bangladesh, Russia, Turkey, Middle East, India, Indonesia, and the United States. Platform has staking, farming and multiple faucets. The exchange claims to have SNA and microservice-based distributed architecture to support horizontal scaling.",https://www.catex.io/,https://coin-images.coingecko.com/markets/images/354/small/catex.png?1706864384,False,3,729,883.5241852612535,
koinbazar,KoinBX,CEX,True,2020,India,"A global cryptocurrency exchange to buy, sell and trade cryptocurrencies anytime, anywhere.",https://koinbx.com/coin-list,https://coin-images.coingecko.com/markets/images/751/small/Dark_Logo_Icon.png?1729689995,False,3,731,217.42532297598396,
maverick-protocol-v2-ethereum,Maverick Protocol V2 (Ethereum),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz,https://coin-images.coingecko.com/markets/images/11770/small/mav-symbol-color%283%29.png?1732245492,False,3,732,218.38836356412335,
maverick_protocol,Maverick Protocol V1 (Ethereum),CEX,True,2023,,,https://app-v1.mav.xyz/?chain=1,https://coin-images.coingecko.com/markets/images/1160/small/maverick.png?1706865175,False,3,733,178.48947300172344,
bitexlive,Bitexlive,CEX,True,2017,Germany,Bitexlive is a centralized cryptocurrency exchange located in Kazakhstan.,https://bitexlive.com/,https://coin-images.coingecko.com/markets/images/321/small/logo-short.png?1706864374,False,3,734,29.73812234840341,
zbx,ZBX,CEX,True,2018,Malta,,https://www.zbx.com/,https://coin-images.coingecko.com/markets/images/634/small/zbx.png?1706864579,False,3,735,27.415434846917055,
dodo_bsc,DODO (BSC),CEX,True,2021,,,https://dodoex.io/,https://coin-images.coingecko.com/markets/images/640/small/41tgsq69_400x400.png?1706864586,False,3,736,10.468165146806333,
gopax,GoPax,CEX,True,2016,South Korea,,https://www.gopax.co.kr/exchange/,https://coin-images.coingecko.com/markets/images/144/small/gopax.jpg?1706864311,,3,737,9.322011749392589,
nbx,NBX,CEX,True,2018,Norway,"Norwegian Block Exchange (NBX) is a Norwegian company with a customer base throughout the Nordics and beyond. NBX is headquartered in Oslo, Norway, and is registered with the Financial Supervisory Authority of Norway. We build products for the financial infrastructure of the future. Our goal is to make cryptocurrency widely available and let anyone take part in secure, efficient, and user-friendly services based on blockchain technology.",https://nbx.com/,https://coin-images.coingecko.com/markets/images/11732/small/logo.png?1728860937,False,3,749,1.8698674032139257,
dackieswap,DackieSwap V3,CEX,True,2023,,,https://www.dackieswap.xyz/swap?chain=base,https://coin-images.coingecko.com/markets/images/1251/small/dackieswap.jpg?1739353817,False,3,751,1.5602549270568098,
giottus,Giottus,CEX,True,2018,India,"Giottus, with over a million users, is a customer-centric, all-in-one crypto investment platform that is changing the way Indian investors trade their virtual digital assets. Giottus has a top-tier customer support on par with the world’s best exchanges. Giottus aims to shed barriers that arise from the complexity of the asset class and the need to transact in English. It focuses on building a simplified platform that is vernacular at heart. Investors can buy and sell crypto assets on Giottus in multiple languages including Hindi, Tamil, Telugu, and Bengali. Giottus is currently India’s top-rated crypto platform as per consumer ratings on Facebook, Google, and Trustpilot. Key product features include: • Trade in 200+ crypto pairs • Spot Exchange: Most liquid exchange in India with key focus on INR pairs • Instant One-Click Buy/Sell: Most preferred feature by beginners",https://www.giottus.com/,https://coin-images.coingecko.com/markets/images/1525/small/giottus.jpeg?1711363303,False,3,753,1.4368605621159223,
curve_polygon,Curve (Polygon),CEX,True,2021,,,https://www.curve.finance/dex/polygon/pools/,https://coin-images.coingecko.com/markets/images/926/small/Curve.png?1706864922,False,3,754,1.037422866574265,
freiexchange,Freiexchange,CEX,True,2016,Norway,,https://freiexchange.com/,https://coin-images.coingecko.com/markets/images/153/small/freiexchange.jpg?1706864315,False,3,759,0.6436943287262115,
dodo_arbitrum,DODO (Arbitrum),CEX,True,2021,,,https://app.dodoex.io/,https://coin-images.coingecko.com/markets/images/707/small/dodo_logo.png?1706864661,False,3,763,0.4005075697796456,
waves,WX Network,CEX,True,2018,,"WX Network is a cryptoasset exchange that allows users to transfer, trade, issue and stake cryptocurrencies. The platform is secure due to its decentralized system. Established in 2017 as Waves DEX, WX Network is now a standalone offering. WX Network aims to offer fast and secure trading instruments, staking opportunities, low costs, an API, mobile applications, and access to major cryptoassets and 30k+ tokens on the Waves protocol.",https://wx.network/,https://coin-images.coingecko.com/markets/images/140/small/Favicon_2x.png?1706864309,False,3,775,0.1264930748348855,
pnix-dex,PNIX DEX,CEX,True,2024,Singapore,"PNIX DEX is a decentralized, order book-based exchange on the WEMIX3.0 mainnet. It offers a direct and transparent trading experience. The Night Crows Market, a feature within PNIX DEX, facilitates the buying and selling of six utility tokens that can be minted using CROW tokens and in-game items from Night Crows.",https://pnix.exchange,https://coin-images.coingecko.com/markets/images/11721/small/icon_dapps_pnixdex.png?1727226179,False,3,786,0.0720505861729063,
crema_finance,Crema Finance,CEX,True,2022,,,https://app.crema.finance/#/,https://coin-images.coingecko.com/markets/images/878/small/U0VuehUR_400x400.jpeg?1706864890,False,4,796,0.0498102075064838,
nash,Nash,CEX,True,2017,Liechtenstein,"Nash bridges the gap between crypto and your local currency. Our crypto/cash exchange service combines the lowest fees with instant delivery to the safest software wallet. With Nash Link for business, merchants can easily accept crypto from their customers and receive cash. Our digital banking services will seamlessly integrate traditional and decentralized finance (DeFi), with DeFi-powered high-interest savings and a crypto debit card.",https://nash.io,https://coin-images.coingecko.com/markets/images/472/small/Nash-token_icon.png?1706864458,False,3,802,0.0336120951061264,
orangedx,OrangeDX,CEX,True,2024,,,https://app.orangedx.com/swap,https://coin-images.coingecko.com/markets/images/1561/small/orangedx.jpeg?1713836472,False,3,808,0.0273686314778963,
electroswap%20v3,ElectroSwap V3,CEX,True,,,,https://app.electroswap.io/swap,https://coin-images.coingecko.com/markets/images/11903/small/electroswap.jpg?1741575501,False,3,821,0.0099178807838537,
dackieswap-v2,DackieSwap V2,CEX,True,2024,,,https://www.dackieswap.xyz/swap?,https://coin-images.coingecko.com/markets/images/1275/small/dackieswap.jpg?1739353844,False,3,833,0.0038989772759802,
howswap,HowSwap,CEX,True,2024,,"HowSwap is the decentralized exchange of the Howinu (HOW) coin. HowSwap enables users to provide liquidity and swap different tokens while earning its governance token HCAT.Howswap is a decentralized exchange for swapping BEP20 tokens on Binance Smart Chain.Howswap uses an automated market maker (AMM) model where users trade against a liquidity pool. Such pools are filled with users’ funds. They deposit them into the pool, receiving liquidity provider (or LP) tokens in return. They can use those tokens to reclaim their share, plus a portion of the trading fees.",https://howswap.com,https://coin-images.coingecko.com/markets/images/1559/small/1000009942.png?1713348806,False,3,847,0.0008522383924782,
maverick-protocol-v2-bsc,Maverick Protocol V2 (BSC),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz/?chain=56,https://coin-images.coingecko.com/markets/images/11773/small/mav-symbol-color%283%29.png?1732251453,False,3,848,0.0007592704265355,
dexalot,Dexalot,CEX,True,2021,British Virgin Islands,"Dexalot is an omni-chain order book DEX with zero slippage, near zero gas fees, and is on its own app-specific chain, allowing users to deposit from and withdraw to multiple chains. Dexalot is also fully on-chain and non-custodial.",https://app.dexalot.com/swap,https://coin-images.coingecko.com/markets/images/824/small/DEXALOT-Logo-Mark_4x.png?1706864847,False,2,863,430.1182475778985,
secondbtc,SecondBTC,CEX,True,2018,India,,https://secondbtc.com,https://coin-images.coingecko.com/markets/images/320/small/secondbtc.png?1706864373,False,2,864,351.2872341082516,
bitbegin,Bitbegin,CEX,True,2018,Georgia,"BitBegin Exchange, a centralized platform launched in March 2018, operates as a brand under British Capital LLC, a financial company established in 2007 and licensed by the National Bank of Georgia (Register Number: 200232907). Headquartered in Georgia with offices in London and Istanbul, BitBegin offers a range of products, including Spot and Derivatives trading (USDT perpetual, USDC perps, inverse perps, futures, USDC options, leveraged tokens), an NFT marketplace, BitBegin Earn, Buy Crypto, and Options. BitBegin is globally accessible except in restricted regions such as Afghanistan, North Korea, Syria, and others. Who Are the BitBegin Founders? It was established by founder and CEO Serkan Kaplan. After graduating from The University returned to work and found the British capital company in 2007, after 11 years In 2018, he co-founded the BitBegin brand as a crypto exchange. When Did Bitbegin Launch? BitBegin was launched in March 2018. Where Is BitBegin Located? The company is registered in Georgia as a British Capital LLC established in 2007 with the National Bank of Georgia license as a Financial company Register Number:200232907 and is headquartered in Georgia with offices in London and Istanbul. BitBegin Restricted Countries The global platform is available to customers worldwide, except for countries with service restrictions such as Afghanistan, Central African Republic, Congo-Brazzaville, Eritrea, Congo-Kinshasa, Guinea-Bissau, Cuba, Lebanon, Iran, Mali, Iraq, Namibia, Libya, Somalia, North Korea, South Sudan, Syria, Sudan, and Yemen. What Coins Are Supported on BitBegin? BitBegin has over 32 crypto tokens and Coin listed and over 38 spot trading pairs, including major coins like BTC, ETH, TRX, SOL, BAT, SOL, LTC, ADON, NEVA, DOGE, AVAX, MATIC, DOT, and more.",https://bitbegin.io,https://coin-images.coingecko.com/markets/images/317/small/3Wmuydm.png?1706864369,False,2,865,120.22889399275213,
safe_trade,SafeTrade,CEX,True,2018,Saint Vincent and the Grenadines,,https://safetrade.com,https://coin-images.coingecko.com/markets/images/215/small/safe-trade-logo.png?1706864330,False,2,868,27.86615529467178,
bcex,BCEX,CEX,True,2017,Hong Kong,,https://www.bcex.kr/,https://coin-images.coingecko.com/markets/images/190/small/bcex.jpg?1706864323,False,2,869,23.702194954076564,
dem_exchange,Demex,CEX,True,2020,Singapore,Demex is the first fully decentralized platform that supports any type of financial market possible. You are limited only by your own imagination.,https://app.dem.exchange,https://coin-images.coingecko.com/markets/images/624/small/Demex_Logo_Symbol.png?1706864568,False,2,885,0.034203420426033,
stake_cube,StakeCube Exchange,CEX,True,2019,Germany,,https://stakecube.net/app/exchange/,https://coin-images.coingecko.com/markets/images/429/small/sc-4096x4096.png?1706864425,False,2,886,0.0336877068526687,
beezee-dex,BeeZee DEX,CEX,True,2024,Romania,BeeZee DEX is a decentralized order-book exchange facilitating P2P trading directly on BeeZee blockchain. It supports IBC tokens and native BZE tokens,https://getbze.com,https://coin-images.coingecko.com/markets/images/11777/small/beezee-200x200.png?1732523018,False,2,893,0.0043434476668199,
purcow,Purcow,CEX,True,2017,Hong Kong,,https://www.purcow.io/,https://coin-images.coingecko.com/markets/images/306/small/Purcow.png?1706864366,False,1,903,10.739644212685237,
komodo_wallet,Komodo Wallet,CEX,True,2019,Netherlands,"Komodo Wallet is a multi-coin wallet, bridge, and DEX rolled into one app. Atomic swaps are designed such that both traders either receive the funds they desire, or nothing happens at all and both traders retain the funds they started with.",https://atomicdex.io/en/,https://coin-images.coingecko.com/markets/images/1337/small/Icon-Light-50.png?1706865339,False,1,907,0.0923777521646687,
curve_fantom,Curve (Fantom),CEX,True,2021,,,https://www.curve.finance/dex/fantom/pools/,https://coin-images.coingecko.com/markets/images/927/small/W1sQNVWo_400x400.jpeg?1706864922,False,1,908,0.0192020319267528,
btcturk,BtcTurk | Kripto,CEX,True,2013,Turkey,,https://kripto.btcturk.com/en,https://coin-images.coingecko.com/markets/images/223/small/btctrurk_kripto.png?1706864333,False,,911,2601.0712508810016,
openocean_finance,OpenOcean,CEX,True,2020,,,https://openocean.finance/,https://coin-images.coingecko.com/markets/images/713/small/ooe.png?1706864669,False,,912,525.4050620684907,
thorswap,THORChain,CEX,True,2021,,,https://app.thorswap.finance/,https://coin-images.coingecko.com/markets/images/732/small/thorchain.jpg?1706864694,False,,913,366.53947768261753,
changenow,ChangeNOW,CEX,True,2017,Saint Vincent and the Grenadines,"ChangeNOW is a non-custodial cryptocurrency exchange. Supports fast, unlimited cross-chain swaps of over 900 cryptocurrencies. No registration required, enhancing user privacy and convenience. Easy to get Bitcoin and other cryptocurrencies, easy to use platform.",https://changenow.io/,https://coin-images.coingecko.com/markets/images/1661/small/changenow-logo-new.jpg?1720085714,False,,914,309.97097388517767,
thalaswap-v2,ThalaSwap V2,CEX,True,2024,Canada,"Launched on Nov 1 2024, ThalaSwap V2 is the second generation of the Thala automated market maker (AMM) on the Aptos blockchain. ThalaSwap V2 offers a range of advanced features and pool types to facilitate efficient liquidity provision and optimization. ThalaSwap V2 supports stable pools and weighted pools –– including liquidity bootstrapping pools (LBPs) to facilitate token launches. ThalaSwap V2 is uniquely both Coin & FungibleAsset (FA) compatible. ThalaSwap V2 utilizes the x*y=k formula to maintain efficient and balanced liquidity pools. Liquidity providers are incentivized with rewards generated from transaction fees. ThalaSwap V2’s design includes flexible fee structures to accommodate both stable and volatile pairs, providing users with optimized rates depending on the asset class.",https://app.thala.fi/swap,https://coin-images.coingecko.com/markets/images/11760/small/THL_logo.png?1731641244,False,,915,253.07400046756507,
